id,name,price,stand_numbers,image_url,included_items,retail_value,distributor,price_numeric,retail_value_numeric,img_description
6e241895-d55f-46e4-8d8b-0a655be2ce33,Miss Coco Showbag,$35,Stand Numbers: 5 Emporium Showbags,"https://www.eastershow.com.au/contentassets/ec4004f225d04012a203613514b914ac/misscoco_2025_300x300.jpg/ShowBagImage-32593315-300-300-75-0,0","['1x Miss Coco Crochet Tote Bag (Choose Colour - Black OR Brown) $40.00', '1x Miss Coco Sarong (Choose One - Brown OR Salmon) $40.00', '1x Miss Coco Glass Smoothie Tumbler $20.00', '1x Miss Coco Woven Hat (Choose Colour - Natural or Black Stripe) $30.00', '1x Miss Coco Sunglasses (Choose Style - Brown OR Tortoise OR Black) $30.00', '*Please note: Contents may vary check at time of purchase. Check out emporiumshowbags.com.au for more info.']",Total Retail Value: $160.00,"CHICANE MARKETING PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,160.0,"The image displays a showbag filled with a delightful assortment of items that exude a stylish and beach-ready charm. The contents include a beautifully patterned sarong, perfect for wearing to the beach or by the pool. There is a peach-colored dress which adds a touch of elegance, suitable for casual summer outings or a day at the market. A large woven handbag provides ample space for beach essentials, combining functionality with fashion. Additionally, there is a charming striped hat, ideal for sun protection while maintaining style, and a pair of trendy sunglasses to shield the eyes from the sun's rays. A bonus bottle of sunscreen ensures that one stays protected from harmful UV rays. Notable for its blend of useful and stylish items, this showbag would appeal to a fashion-conscious individual, possibly a young woman or teenager who enjoys seaside activities and values a chic bohemian aesthetic. Those who appreciate outdoor summer activities and beach vacations would find this showbag particularly appealing."
2fe89960-62de-4092-8604-a5792109179f,Mega Fizz Jumbo Showbag,$10,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/1a3956bcb8574629afa5e4aca7a69be8/mega-fizz-jumbo//ShowBagImage-32353182-300-300-75-0,0","['1x 75g TNT Mega Sour Straps $1.85', '1x 100g Fizzy Splash Chew Bars $2.00', '1x 100g Brain Blaster Chew Bars $2.00', '1x 100g Little Ripper Chew Bars $2.00', '2x 42.5 Triple Dippers $0.80', '1x 19g Swizzels Double Dip $1.00', '1x 60g Fizzy Friend Candies $2.00', '1x 37g Fruit Treat Chews $2.00', '1x 30g Little Ripper Magic Sparkling Candy $1.00', '1x 30g Little Ripper Fizzy Chews $1.00', '2x 18g Fizzy Fun Sherbet Bottles $0.35', '2x 15g TNT Sour Chewy Bites $0.75', '2x TNT Mega Sour Crazy Crackles $0.50']",Total Retail Value: $19.65,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,19.65,"The image displays a Mega Fizz Jumbo showbag, packed with a variety of colorful and enticing candy and snacks that are sure to appeal to both kids and candy enthusiasts of all ages. The contents include several packages of candy fish, labels with prominent brands like ""Beatles"" suggesting tasty fruit-flavored chewy treats, and the iconic ""Deep 'n Fruity Rings."" The assortment also includes promotional packs related to a Cookie Monster theme, hinting at a fun and playful appeal likely to attract younger children. Other items include various individually wrapped lollipops, known as ""Blokey Strips,"" that come in an array of fun flavors and appealing colors. A couple of bottles of colorful drinkables, possibly fruit-flavored, rounded out the assortment in the showbag. Overall, the Mega Fizz showbag appeals to those who love a mix of sweet, fruity, and tangy treats, making it perfect for school fairs, carnivals, or as a fun gift for someone with a sweet tooth."
65cf8409-2cd8-4001-b85f-05f342aa4a9f,Nerds Showbag,$15,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/c2e9e9dbd7a8461bbb5e2d53096ef2ed/nerds//ShowBagImage-32353192-300-300-75-0,0","['1x  141g Nerds Grape & Strawberry $4.00', '1x 141g Nerds Rainbow  $4.00', '1x 85g Nerds Gummy Clusters  $4.00', '1x 26g Nerds Rope  $2.80', '8x 12.8g Nerds Strawberry  $0.60']",Total Retail Value: $19.60,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",15.0,19.6,"The image showcases a colorful Trick or Treat Candy Showbag filled with various types of Nerds candy. This showbag features an assortment of individually wrapped packets and tubes, including the popular Nerds Grape Splits, Watermelon Splits, Strawberry Splits, Rainbow Twists, and Gummi Clones. The vibrant, fun packaging and diverse range of fruity, tangy, and chewy flavors are characteristic of Nerds, making it an enticing mix for candy lovers. This showbag would likely appeal to children and teens who enjoy sweet and sour candies, as well as anyone who is looking for a variety pack of candies to share during Halloween or other festive events. The playful and whimsical branding of Nerds, with its abundance of colors and textures, makes it perfect for those who enjoy a multisensory candy experience."
28215205-5c14-4c5d-a3a3-97efe5be326f,Jumbo Gummy,$25,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/7c9496cee3df46dbb8a708b27ace84c0/jumbo-gummy//ShowBagImage-11448696-300-300-75-0,0","['1x Yupi Mega Pizza 90g $5.95', '1x Karate Roller Rainbow $0.60', '1x Karate Roller Strawberry $0.60', '8x Yupi Cola Bottles 10g $0.40', '8x Yupi Neon Stix 10g $0.40', '8x Yupi Baby Bears 10g $0.40', '1x Whoopie Cushion $4.95', '1x 250g Strawberry Heart Marshmallows $5.95', '1x Squishy Head Novelty $3.00', '1x Big Yupi Burger $1.00', '1x Big Yupi Frank $1.00', '1x Giant Yupi Cola Bottle $1.20', '1x XXL  Sour  Candy Spray $2.20', ""1x 140g Haribo Sour S'Ghetti $5.95"", '1x TNT Ka Bluey Bubble Gum Bar $0.30', '1x TNT Tutti Fruitti Bubble Gum Bar $0.30', '1x Yupi Pizza 14g $0.80', '1x Cosmic Goop Slime $2.20']",Total Retail Value: $45.60,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,45.6,"This image shows a ""Jumbo Gummy"" showbag, a popular item often found at festivals, fairs, or carnivals. The showbag is likely filled with an assortment of colorful and tasty gummy candies in various shapes and flavors, making it appealing to young children and those with a sweet tooth. Typically, showbags like this contain recognizable characters or themes from children's animated shows or movies, which might appear on the packaging itself to attract younger audiences. The contents might include different types of gummy bears, worms, and other fun gummy shapes, along with some promotional items or small toys related to these characters. The bright colors and vibrant design suggest it would appeal to children, perhaps ages 4 to 12, as well as parents who want a fun and harmless treat for their kids. This bag offers not just a tasty indulgence but also a collectible experience, as each piece inside may vary slightly in flavor or design."
046ddd50-a1c2-4be3-bfed-22bdfa7baf15,Lollypops,$5,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/6015acd9923d4d9f8b58d2b59c04d571/lollypops//ShowBagImage-11448700-300-300-75-0,0","['2x Chupa Chup Lollypops Assorted Flavours $0.60', '30x Fruity Lollipops $0.20', '1x 55g Rainbow Swirl Pop $2.00', '1x Frizbee $1.00']",Total Retail Value: $10.20,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",5.0,10.2,"The image depicts a colorful and enticing showbag centered around the theme of ""Lollipops,"" with the tagline ""Fresh & tasty"" prominently displayed. This showbag appears to contain a wide variety of colorful candies and lollipops, including fruit-flavored drops, twist lollipops, candy rings, gummy worms, and other assorted sweets. Given the vibrant and playful nature of the packaging, the brands or characters likely involve popular candy brands known for their bright and fun imagery. This showbag would appeal to children and teenagers who have a sweet tooth and enjoy collecting themed merchandise. Additionally, adults who are fans of nostalgic or retro candy may also find this bag appealing. Overall, it is a treasure trove of sugary delights tailored for candy lovers of all ages, perfect for a fun-filled day at a fair or carnival."
8bcf51f3-2914-4ad8-bcca-f4ddbc52a153,Paw Patrol Skye Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/963091ca20de4a3fa5f1143a87223a85/paw-patrol-skye-19//ShowBagImage-32468664-300-300-75-0,0","['1x Backpack $24.95', '1x Bow $4.95', '1x Bracelets $4.95', '1x Bucket Hat $9.95', '1x Coin Purse $4.95', '1x Cooler Bag $9.95', '1x Scratch Art Notebook $7.95', '1x Stick on Earrings $7.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $80.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,80.55,"The image depicts a showbag featuring a variety of items centered around the popular children's character ""Paw Patrol."" Commonly, a showbag like this contains a multitude of collectibles tailored to young fans of the show. Typically, it may include activity items such as a scratch-and-sniff activity book and temporary tattoos. Additionally, there are plush keychains, a colorful hair clip, and a glittery wristband, each adorned with beloved characters like Marshall or other members of the Paw Patrol team. There are also plastic backpacks or bags adorned with vibrant Paw Patrol designs, making them both fashionable and practical. This showbag would appeal to young children, particularly those between the ages of 3 and 8, who are enthusiastic fans of the ""Paw Patrol"" animated series. It caters to their love of the characters while providing them with engaging and fun items to play with."
68847c03-2215-49a6-b7cb-bf83183e48a0,Cadbury Caramilk Mega Bag,$25,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/9fa116dd659b40cebab4ee8fe8d7e222/cadbury-caramilk-superbag-$20//ShowBagImage-32203773-300-300-75-0,0","['1x 180g Cadbury Caramilk Bar $7.00', '1x 180g Cadbury Caramilk Breakway $7.00', '1x 120g Crunchie Caramilk Bites $6.00', '1x 45g Cadbury Caramilk Bar $2.50', '6x 12g Bite Size Dairy Milk $0.58', '2x 12g Caramilk Wallaby $0.70']",Total Retail Value: $27.38,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",25.0,27.38,"The image showcases a Cadbury Caramilk-themed showbag, which is filled with an assortment of Cadbury products centered around the popular Caramilk chocolate flavor. The showbag prominently features several Caramilk bars, a Caramilk Crunchie Bites pack, and Dairy Milk blocks. This showbag caters to individuals who have a particular love for Cadbury chocolate, especially those who enjoy the distinctive taste of Caramilk. It would likely appeal to children and adolescents, as well as adult chocolate enthusiasts attending events where showbags are commonly available, such as carnivals, fairs, or expos. Fans of Cadbury’s creamy and sweet chocolate, or collectors of limited-edition or special packaging, would find this showbag particularly enticing."
ebcc724d-07be-4418-8a68-53710bab0f0b,AFL North Melbourne Kangaroos 2025 Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/84ad791595de4a2bb71bef0791a03f42/afl-north-melbourne-kangaroos-2025-showbag//ShowBagImage-33000752-300-300-75-0,0","['1x North Melbourne Kangaroos Laminated Bag $8.00', '1x North Melbourne Kangaroos Soft Touch Football $25.00', '1x North Melbourne Kangaroos Trucker Cap $15.00', '1x North Melbourne Kangaroos Lenticular Tumbler $10.00', '1x North Melbourne Kangaroos Badge Card $5.00', '1x North Melbourne Kangaroos Playing Card $5.00', '1x North Melbourne Kangaroos Mini Flag $2.50', '1x North Melbourne Kangaroos Bottle $12.00', '1x North Melbourne Kangaroos Bumper Sticker $5.00', '1x North Melbourne Kangaroos Tattoo Sheet $5.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $92.50,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,92.5,"The image showcases a themed showbag, specifically promoted by the North Melbourne Football Club, often referred to as the Kangaroos. The contents include a variety of branded merchandise, such as a Sherrin rugby ball which is a well-known sports equipment brand in Australia, instantly appealing to sports enthusiasts. There is also a drawstring bag that prominently features the team's logo and colors, which can be used for holding personal items. The bag contains a branded beverage cup, a small assortment of packaging items like lollipops or chocolates wrapped in North Melbourne-themed wrappers, stickers, mystery challenge cards, and a blue cap with the Kangaroos logo. This showbag is likely to appeal to young sports fans and supporters of the North Melbourne Kangaroos football team, or anyone who enjoys collecting sports memorabilia and branded goods."
0531d756-322f-4b49-8f93-475f0a7d8b45,AFL West Coast Eagles 2025 Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/52d996af64be48f29a5651f41e4c21e5/afl-west-coast-eagles-2025-showbag//ShowBagImage-33000708-300-300-75-0,0","['1x West Coast Eagles Laminated Bag $8.00', '1x West Coast Eagles Football $25.00', '1x  West Coast Eagles Trucker Cap $15.00', '1x  West Coast Eagles Lenticular Tumbler $10.00', '1x West Coast Eagles Badge Card $5.00', '1x West Coast Eagles Playing Card $5.00', '1x West Coast Eagles Mini Flag $2.50', '1x West Coast Eagles Bottle $12.00', '1x West Coast Eagles Bumper Sticker $5.00', '1x West Coast Eagles Tattoo Sheet $5.00', '*Please note: Contents may vary check at time of purchase']",Total Retail Value: $92.50,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,92.5,"The image features a showbag branded for the West Coast Eagles, a popular Australian Football League (AFL) team. The showbag includes a variety of items such as a Sherrin football, which is a well-known brand in Australian rules football, calling cards, a can cooler featuring the team's logo, a tandem stick of lollipops, a hat with the team name and mascot, a lunchbox with a matching design, and other assorted merchandise. The contents are highly geared towards fans of the West Coast Eagles and AFL enthusiasts, featuring team colors (predominantly blue and yellow) and logos extensively throughout the items. This type of showbag would appeal to dedicated followers of the team, including kids who enjoy football, parents who want to encourage their children's interest in sports, and superfans who collect team memorabilia, providing them with practical items and fun novelties that celebrate their loyalty and passion."
58c869bd-d3fd-42fd-8516-b0d70a79e022,AFL Adelaide Crows 2025 Showbag,$36,Stand Numbers: 7,"https://www.eastershow.com.au/contentassets/b8e927d1fcd64115928e49080c1ab3d9/afl-adelaide-crows-2025-showbag//ShowBagImage-33000766-300-300-75-0,0","['1x Adelaide Crows Laminated Bag $8.00', '1x Adelaide Crows Soft Touch Football $25.00', '1x Adelaide Crows Trucker Cap $15.00', '1x Adelaide Crows Lenticular Tumbler $10.00', '1x Adelaide Crows Badge Card  $5.00', '1x Adelaide Crows Playing Card $5.00', '1x Adelaide Crows Mini Flag $2.50', '1x Adelaide Crows Bottle $12.00', '1x Adelaide Crows Bumper Sticker $5.00', '1x Adelaide Crows Tattoo Sheet $5.00', '*Please note: Contents may vary check at time of purchase.']",Total Retail Value: $92.50,"NATIONAL SHOWBAGS PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,92.5,"The image depicts a showbag themed around the fictional racing character ""Airlie Gardens Crows,"" which is part of the laughter-filled universe of The Wiggles, a popular Australian children's entertainment group. Inside the blue bag, there are various branded items, including a cap, wristbands, a pencil case, a cup, and stickers, all showcasing the Airlie Gardens Crows mascot. The bag and the items inside are brightly colored and designed with young children in mind. This type of showbag would likely appeal to preschool and early elementary school-aged children who are fans of The Wiggles and its associated characters. Overall, this showbag is packed with affordable merchandise that combines fun, play, and educational themes, making it a hit with both kids and parents attending shows or festivals."
09dad743-9462-4e81-8562-1d90c3870669,Allkinds Faves Showbag,$36,Stand Numbers: 5 Emporium Showbags,"https://www.eastershow.com.au/contentassets/0fa8b06fc130469e948a85201cee5ade/allkinds-lazy-day//ShowBagImage-32565608-300-300-75-0,0","['1x allkinds Natural Canvas Tote Bag $20.00', '1x allkinds Calming Chamomile Bath Soak Mini 120ml $7.99', '1x allkinds Calming Chamomile Oatmeal Soothing Cream Face Mask 50ml $16.99', '1x allkinds Warm Sugar Whipped Shower Foam 250g $15.99', '1x allkinds Tropical Coconut Magic Sand Body Scrub 150ml $15.99', '1x allkinds Calming Chamomile Intensive Skin Rescue Balm 120ml $12.99', '1x allkinds Survey Voucher Offer – 20% off @ allkinds.com or in-store. T&Cs apply.', '*Please note: Showbag contents may change please check at point of purchase. Offers may require a minimum spend. Check out emporiumshowbags.com.au for more info.']",Total Retail Value: $89.95,"CHICANE MARKETING PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",36.0,89.95,"The image depicts a showbag likely aimed at promoting personal care and hygiene products, particularly those targeting children and families. The showbag features a variety of colorful and miniature bottles of liquid soaps, shampoos, and moisturizers, suggesting it may include popular children's brands. The bag itself is a natural cotton tote bag featuring the phrase ""all kinds"" written in bold red letters, which could be associated with a children's hygiene brand known for its gentle and versatile products.

The overall bright and welcoming color scheme, consisting of yellows, oranges, and reds, aligns with themes of cleanliness, playfulness, and family use. This showbag would appeal to parents looking for travel-sized hygiene products that are appealing for children, making it especially suitable for families attending fairs, events, or needing portable personal care kits for trips. The diverse contents imply that the products are designed to be safe and effective for various skin types and needs, making it a practical choice for families with young children."
d6069a19-e48d-4129-be2d-9ebd8fd9f7da,Wednesday Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/0db2e74d09274fae91ca97e1731a78b9/wednesday//ShowBagImage-31868600-300-300-75-0,0","['1x Backpack $24.95', '1x A4 Folders $4.95', '1x Badges $4.95', '1x Bracelet Set $4.95', '1x Diary $9.95', '1x Hair Bow $4.95', '1x Headband $4.95', '1x Phone Charm $9.95', '1x Post It Notes $4.95', '1x Tech Decals $4.95', '1x Tie $12.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $97.40,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,97.4,"The image showcases a showbag centered around the character Wednesday, from the popular TV series based on the characters from The Addams Family. This showbag appears to include a variety of merchandise items that are likely to appeal to fans of the series and those who enjoy darker, gothic aesthetics. The contents of the bag seem to include a black cat ear headband, a black and purple hoodie, badges and pins, a black tie paired with a pocket square, and a diary with gothic-themed decorations. The merchandise also features the iconic Wednesday Addams pose and phrase, ""Wednesday Addams: Tread on my grave The Less Happy."" Additionally, a tote bag with a Wednesday Addams design and some lanyards or bookmarks are also visible. This showbag would be particularly appealing to young adults and teenagers who are fans of the Wednesday character, gothic fashion, and macabre themes, making it a perfect fit for conventions or special events related to the TV show."
54af3b0c-1bb6-4323-ac7d-0945e011acb0,Mermaid Dressup Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/698a7360e99a4fa0b93be16124dfcdcf/mermaid-dressup-bag//ShowBagImage-26595206-300-300-75-0,0","['1x Mermaid Carry Bag $4.95', '1x Mermaid Dressup - Skirt and Top $15.95', '1x Mermaid Wig $9.95', '3x Mermaid Lip Gloss $2.95', '1x Mermaid Coin Purse $5.95', '1x Mermaid Bath Fizzer $2.95', '1x Mermaid Stickers $1.95', '1x Mermaid Necklace $3.95']",Total Retail Value: $54.50,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,54.5,"The image depicts a showbag from the popular Disney franchise, ""The Little Mermaid,"" which is sure to captivate young children, especially those who are fans of Princess Ariel. The contents of this showbag include a vibrant costume set, complete with a red top, green mermaid tail skirt, and accessories like a wig and tail sash, allowing children to bring Ariel's underwater world to life. Additionally, the showbag includes a variety of fun and appealing items such as temporary tattoos featuring Disney's aquatic theme, a necklace, and stickers of sea creatures. The showbag also contains a colorful bag with an image of Ariel, which is perfect for carrying the items home or during playtime. This type of showbag is most likely to appeal to young girls who love dressing up, playing pretend, and are drawn to the enchanting world of mermaids and Disney princesses."
c1c735a1-f0a5-41b3-82fb-4c846b0dc7d0,Trolls Band Together Bag,$35,"Stand Numbers: 1,2,14","https://www.eastershow.com.au/contentassets/0eab05a03a3046d9b29c0bd49fc8d136/trolls-band-together-bag//ShowBagImage-26595215-300-300-75-0,0","['1x Trolls Carry Bag $4.95', '1x Trolls Backpack $15.95', '1x Trolls Bag Charm $3.95', '1x Trolls Sticker Pack $1.95', '1x Trolls Fan $5.05', '1x Trolls Lip Gloss And Purse Set $4.95', '1x Trolls Melty Beads $9.95']",Total Retail Value: $46.75,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",35.0,46.75,"The image showcases a vibrant and colorful showbag themed around the popular ""Trolls"" franchise. Inside this showbag, fans can expect a variety of entertaining and playfully designed items. There appears to be a Poppity Pop Pyramid game, where kids can engage in stacking colorful troll heads, and other Trolls-branded party favors and accessories like a piñata, an assortment of squishy toys, stickers, a keychain, and a rainbow-colored fan. With its bright colors and whimsical crest of troll characters, the showbag exudes fun and creativity, making it particularly appealing to young children, especially those who are avid fans of the ""Trolls"" movies. The bag is a perfect mix of games, toys, and accessories that can keep children joyfully entertained."
c22324b9-ffc7-45c2-9d3a-08179dab817f,Wizz Fizz Lil Fizz Bag,$5,"Stand Numbers: 1,14","https://www.eastershow.com.au/contentassets/b565b853472a4c56a50ce7226b4c907a/lil-wizz-fizz-bag//ShowBagImage-26595199-300-300-75-0,0","['7x Wizz Fizz Lollipops $0.30', '3x Wizz Fizz Sherbets $0.50', '1x Wizz Fizz Single Cone $0.70', '1x Wizz Fizz Mini Inflatable Hammer $2.00']",Total Retail Value: $6.30,"HUNTER LEISURE P/LThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",5.0,6.3,"The image depicts a ""Little Wizz Fizz"" showbag, which appears to be themed around playful, grotesque creatures with exaggerated, cartoony expressions and features. This showbag is likely to contain a range of candy and trinkets suitable for children. The contents might include items such as brightly colored lollipops, chewing gum, mini toys, stickers, and small puzzles or games featuring the whimsical characters from the image. The branding suggests it is produced by ""Fyna,"" a company known for creating fun and imaginative children's products. This showbag would likely appeal to young children who enjoy colorful, fantastical characters and dramatic expressions, as well as parents looking for entertaining and novel treats to keep their kids occupied and excited. Fans of quirky and humorous illustrations would also find this showbag particularly charming."
f2bd2ac8-5aa9-42a7-b527-5714f735a10f,Yupi Showbag,$10,Stand Numbers: 11,"https://www.eastershow.com.au/contentassets/d637a566845d4947808de11f08c17fdc/yupi-showbag//ShowBagImage-22623751-300-300-75-0,0","['1x Yupi Baby Bears 108g $3.95', '1x Yupi Neon Stix 108g $3.95', '1x Yupi Burgers 84g $3.95', '3x Yupi Pizza $0.65', '3x Yupi Fruit Cocktails $0.65', '3x Yupi Aquariums $0.65', '3x Yupi Jungle Fun $0.20', '5x Yupi Frankfurters $0.30']",Total Retail Value: $19.80,"SHOWBAGS AUSTRALIA PTY LDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",10.0,19.8,"The image depicts a colorful Yupi showbag, designed to capture the interest of young families and children who enjoy fun and food-themed entertainment. The showbag appears to contain a variety of food-inspired items, including stickers related to burgers, hot dogs, pizza, and sushi, with brightly illustrated graphics and cartoon characters. The brand Yupi suggests that the contents are likely to be playful and kid-friendly, possibly including a mix of toys, stickers, and edible treats. The illustrated chef and various food items indicate an emphasis on fun and imagination around cooking and eating. This showbag would appeal to children who are interested in playful food themes, as well as parents looking for affordable and entertaining ways to delight their kids during events or outings. The inclusion of cartoonish characters and engaging visuals adds to its overall appeal, making it a hit at events like fairs or parties."
e3a590f7-9577-40f4-9051-1625e9c6ae26,Bluey Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/b8d04323f71447c69e197d018122be26/bluey-1//ShowBagImage-22676306-300-300-75-0,0","['1x Backpack $19.95', '1x Bucket Hat $9.95', '1x Colouring Pad $3.95', '1x Lunch Box Set $9.95', '1x Silly Straws $7.95', '1x Sticker Pad $4.95', '1x Tumbler $4.95', '1x Headband $4.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $71.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,71.55,"This showbag is themed around the character Bluyey, a cheerful, dog-like figure with a distinctive blue and yellow color scheme. The contents of the bag cater to various children's interests and activities, making it an appealing package for a young audience, likely children aged 4 to 10 years old. Inside, you can find items such as a bucket hat, stickers, coloring pads, a shiny pair of scissors, and a small backpack adorned with the Bluyey character. Additionally, there’s a plastic whistle and an enticing snack treat. The emphasis on fun and creativity with the coloring materials and stickers, combined with practical accessories like scissors and a small bag, suggests that this showbag would be perfect for children who enjoy crafts, outdoor play, and collecting themed merchandise."
92b2077b-05e8-486b-848e-d2d0b8f199b0,Pokemon Go Showbag,$32,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/cd613cdac9a6412b91e2948ab5bdc71e/pokemon-go//ShowBagImage-31868515-300-300-75-0,0","['1x Duffle Bag $24.95', '1x Notebook $4.95', '1x Pencil Case $4.95', '1x Neon Light $14.95', '1x Cap $12.95', '1x Keyring $3.95', '1x Shoelaces $4.95', '1x Trading Cards $2.95', '1x Reusable Tote Bag $4.95']",Total Retail Value: $79.55,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",32.0,79.55,"The image shows a showbag themed around the popular Pokémon franchise, featuring a variety of merchandise and collectibles. The contents include an assortment of items such as Pokémon playing cards, a Pikachu plush, a Pikachu keychain, a Pokémon Trainer tote bag, posters, and stickers. The beloved yellow Pikachu character is prominently featured, which may appeal to fans of the franchise across all age groups. This showbag would be particularly attractive to children and collectors who are passionate about Pokémon, as well as anyone who enjoys anime, video games, and action-packed trading card games. It offers a mix of fun and functional items, engaging both Pokémon enthusiasts and those seeking a well-rounded souvenir or gift pack."
2d3b5957-f02a-43f1-b57d-dfabb670b41a,TNT / KA Bluey Showbag,$6,"Stand Numbers: 003, 004, 010, 012, 013, 016, 017, 018, 020","https://www.eastershow.com.au/contentassets/733bed8cceab4d8086295e76b8e6256f/tnt--ka-bluey-//ShowBagImage-32353227-300-300-75-0,0","['1x TNT Mega Sour Straps 75g $1.85', '1x 60ml Gob Licker Sour Roller $1.75', '1x 40g TNT Giant Multicolour Chew $1.00', '1x 15g TNT Sour Face Dip $0.90', '1x TNT Mega Sour Crazy Crackles $0.50', '1x 15g Busters Tangy Candy  $1.00', '1x Ka Bluey Blast Chew Bar $0.20', '1x Sam Blue Pop $0.40', '1x 15g TNT Sour Chew Bites $0.75']",Total Retail Value: $8.35,"BENSONS TRADING CO PTY LTDThe content of this bag is subject to availability and may change without notice. The Royal Agricultural Society of NSW accepts no liability, to a maximum extent permissible by law, arising from any fault or defect in any showbag content.",6.0,8.35,"The showbag image displays a variety of lollies and treats under the TNT brand, characterized by a mascot with a powerful, explosive persona. It includes confectionaries such as Sour Face Bites, Crazy Lollies, Sour Straps Multi Cocktails, Giant Sour Chews, and Gob Stopper, among others. The colorful and dynamic packaging indicates that this showbag is filled with extravagantly flavored, sugary candies geared towards creating a burst of flavor sensations. Likely to appeal to children and teens who enjoy sweet and sour candies, this showbag is perfect for those attending carnivals, fairs, or other fun events. It would particularly entice candy enthusiasts seeking a mix of eye-catching, tangy, and fruity treats all in one package."
